,author,repo,path,file_type,file_depth,vars_in_file,vars_in_file_alldepths,unique_vars_in_file_alldepths,most_occurring_var,unique_values_in_file_alldepths,most_occurring_value,lines_of_code,language
192,chef,chef-server,chef\chef-server\src\oc-id\habitat\config\production.yml,<class 'dict'>,3,6,0,0,0,0,0,11,chef
193,chef,chef-vault,chef\chef-vault\.rubocop.yml,<class 'dict'>,3,4,0,0,0,0,0,20,chef
194,chef,chef-vault,chef\chef-vault\.travis.yml,<class 'dict'>,3,7,0,0,0,0,0,20,chef
195,chef,chef-vault,chef\chef-vault\appveyor.yml,<class 'dict'>,3,10,0,0,0,0,0,32,chef
196,chef,chef-vault,chef\chef-vault\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,41,chef
197,chef,chef-vault,chef\chef-vault\.github\lock.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
198,chef,chef-workstation,chef\chef-workstation\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,61,chef
199,chef,chef-workstation,chef\chef-workstation\.expeditor\verify.pipeline.yml,<class 'dict'>,2,1,0,0,0,0,0,14,chef
200,chef,chef-workstation,chef\chef-workstation\.github\lock.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
201,chef,chef-workstation,chef\chef-workstation\omnibus\.kitchen.yml,<class 'dict'>,4,4,0,0,0,0,0,38,chef
202,chef,chef-zero,chef\chef-zero\.rubocop.yml,<class 'dict'>,3,1,0,0,0,0,0,2,chef
203,chef,chef-zero,chef\chef-zero\.travis.yml,<class 'dict'>,3,8,0,0,0,0,0,43,chef
204,chef,chef-zero,chef\chef-zero\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,41,chef
205,chef,cheffish,chef\cheffish\.travis.yml,<class 'dict'>,3,7,0,0,0,0,0,31,chef
206,chef,cheffish,chef\cheffish\.expeditor\config.yml,<class 'dict'>,3,5,0,0,0,0,0,41,chef
207,chef,chefstyle,chef\chefstyle\.travis.yml,<class 'dict'>,3,8,0,0,0,0,0,18,chef
208,chef,chefstyle,chef\chefstyle\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,41,chef
209,chef,chefstyle,chef\chefstyle\.github\lock.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
210,chef,chefstyle,chef\chefstyle\config\chefstyle.yml,<class 'dict'>,4,252,0,0,0,0,0,646,chef
211,chef,chefstyle,chef\chefstyle\config\default.yml,<class 'dict'>,2,1,0,0,0,0,0,4,chef
212,chef,chefstyle,chef\chefstyle\config\disable_all.yml,<class 'dict'>,3,430,0,0,0,0,0,861,chef
213,chef,cookstyle,chef\cookstyle\.travis.yml,<class 'dict'>,3,7,0,0,0,0,0,15,chef
214,chef,cookstyle,chef\cookstyle\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,41,chef
215,chef,cookstyle,chef\cookstyle\.github\lock.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
216,chef,cookstyle,chef\cookstyle\config\cookstyle.yml,<class 'dict'>,4,281,0,0,0,0,0,696,chef
217,chef,cookstyle,chef\cookstyle\config\default.yml,<class 'dict'>,2,1,0,0,0,0,0,4,chef
218,chef,cookstyle,chef\cookstyle\config\disabled.yml,<class 'dict'>,3,25,0,0,0,0,0,128,chef
219,chef,cookstyle,chef\cookstyle\config\disable_all.yml,<class 'dict'>,3,418,0,0,0,0,0,837,chef
220,chef,cookstyle,chef\cookstyle\config\enabled.yml,<class 'dict'>,3,390,0,0,0,0,0,2068,chef
221,chef,delivery-cli,chef\delivery-cli\.expeditor\config.yml,<class 'dict'>,3,3,0,0,0,0,0,27,chef
222,chef,delivery-cli,chef\delivery-cli\.expeditor\verify.pipeline.yml,<class 'dict'>,2,1,0,0,0,0,0,53,chef
223,chef,kitchen-vcenter,chef\kitchen-vcenter\.rubocop.yml,<class 'dict'>,3,1,0,0,0,0,0,5,chef
224,chef,kitchen-vcenter,chef\kitchen-vcenter\.travis.yml,<class 'dict'>,3,7,0,0,0,0,0,17,chef
225,chef,kitchen-vcenter,chef\kitchen-vcenter\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,44,chef
226,chef,knife-azure,chef\knife-azure\.rubocop.yml,<class 'dict'>,3,13,0,0,0,0,0,87,chef
227,chef,knife-azure,chef\knife-azure\.travis.yml,<class 'dict'>,3,8,0,0,0,0,0,23,chef
228,chef,knife-azure,chef\knife-azure\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,41,chef
229,chef,knife-ec2,chef\knife-ec2\.rubocop.yml,<class 'dict'>,3,6,0,0,0,0,0,30,chef
230,chef,knife-ec2,chef\knife-ec2\.travis.yml,<class 'dict'>,3,8,0,0,0,0,0,22,chef
231,chef,knife-ec2,chef\knife-ec2\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,41,chef
232,chef,knife-google,chef\knife-google\.travis.yml,<class 'dict'>,5,8,0,0,0,0,0,27,chef
233,chef,knife-google,chef\knife-google\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,41,chef
234,chef,knife-openstack,chef\knife-openstack\.rubocop.yml,<class 'dict'>,3,3,0,0,0,0,0,29,chef
235,chef,knife-openstack,chef\knife-openstack\.travis.yml,<class 'dict'>,3,7,0,0,0,0,0,22,chef
236,chef,knife-openstack,chef\knife-openstack\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,43,chef
237,chef,knife-push,chef\knife-push\.rubocop.yml,<class 'dict'>,3,3,0,0,0,0,0,12,chef
238,chef,knife-push,chef\knife-push\.travis.yml,<class 'dict'>,3,7,0,0,0,0,0,20,chef
239,chef,knife-push,chef\knife-push\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,41,chef
240,chef,knife-rackspace,chef\knife-rackspace\.travis.yml,<class 'dict'>,3,7,0,0,0,0,0,53,chef
241,chef,knife-rackspace,chef\knife-rackspace\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,41,chef
242,chef,knife-rackspace,chef\knife-rackspace\spec\cassettes\v1\should_list_images.yml,<class 'dict'>,2,2,0,0,0,0,0,191,chef
243,chef,knife-rackspace,chef\knife-rackspace\spec\cassettes\v1\should_list_server_flavors.yml,<class 'dict'>,2,2,0,0,0,0,0,901,chef
244,chef,knife-rackspace,chef\knife-rackspace\spec\cassettes\v2\should_list_images.yml,<class 'dict'>,2,2,0,0,0,0,0,1562,chef
245,chef,knife-rackspace,chef\knife-rackspace\spec\cassettes\v2\should_list_server_flavors.yml,<class 'dict'>,2,2,0,0,0,0,0,1726,chef
246,chef,knife-tidy,chef\knife-tidy\.rubocop.yml,<class 'dict'>,3,2,0,0,0,0,0,9,chef
247,chef,knife-tidy,chef\knife-tidy\.travis.yml,<class 'dict'>,3,7,0,0,0,0,0,21,chef
248,chef,knife-tidy,chef\knife-tidy\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,41,chef
249,chef,knife-vsphere,chef\knife-vsphere\.hound.yml,<class 'dict'>,3,1,0,0,0,0,0,2,chef
250,chef,knife-vsphere,chef\knife-vsphere\.rubocop.yml,<class 'dict'>,3,6,0,0,0,0,0,37,chef
251,chef,knife-vsphere,chef\knife-vsphere\.travis.yml,<class 'dict'>,3,8,0,0,0,0,0,24,chef
252,chef,knife-vsphere,chef\knife-vsphere\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,41,chef
253,chef,knife-vsphere,chef\knife-vsphere\.github\lock.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
254,chef,knife-windows,chef\knife-windows\.travis.yml,<class 'dict'>,3,10,0,0,0,0,0,32,chef
255,chef,knife-windows,chef\knife-windows\appveyor.yml,<class 'dict'>,3,10,0,0,0,0,0,35,chef
256,chef,knife-windows,chef\knife-windows\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,43,chef
257,chef,mixlib-config,chef\mixlib-config\.rubocop.yml,<class 'dict'>,3,2,0,0,0,0,0,5,chef
258,chef,mixlib-config,chef\mixlib-config\.travis.yml,<class 'dict'>,3,9,0,0,0,0,0,25,chef
259,chef,mixlib-config,chef\mixlib-config\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,41,chef
260,chef,mixlib-log,chef\mixlib-log\.rubocop.yml,<class 'dict'>,3,1,0,0,0,0,0,3,chef
261,chef,mixlib-log,chef\mixlib-log\.travis.yml,<class 'dict'>,3,8,0,0,0,0,0,27,chef
262,chef,mixlib-log,chef\mixlib-log\appveyor.yml,<class 'dict'>,3,13,0,0,0,0,0,41,chef
263,chef,mixlib-log,chef\mixlib-log\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,41,chef
264,chef,ohai,chef\ohai\.rubocop.yml,<class 'dict'>,3,3,0,0,0,0,0,16,chef
265,chef,ohai,chef\ohai\.travis.yml,<class 'dict'>,3,9,0,0,0,0,0,32,chef
266,chef,ohai,chef\ohai\appveyor.yml,<class 'dict'>,3,13,0,0,0,0,0,47,chef
267,chef,ohai,chef\ohai\.expeditor\config.yml,<class 'dict'>,3,5,0,0,0,0,0,48,chef
268,chef,ohai,chef\ohai\.github\lock.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
269,chef,opscode-pushy-server,chef\opscode-pushy-server\.travis.yml,<class 'dict'>,4,11,0,0,0,0,0,43,chef
270,chef,opscode-pushy-server,chef\opscode-pushy-server\.expeditor\config.yml,<class 'dict'>,3,7,0,0,0,0,0,55,chef
271,chef,opscode-pushy-server,chef\opscode-pushy-server\.expeditor\release.omnibus.yml,<class 'dict'>,3,4,0,0,0,0,0,13,chef
272,chef,opscode-pushy-server,chef\opscode-pushy-server\oc-pushy-pedant\dev\push-setup\.kitchen.yml,<class 'dict'>,4,4,0,0,0,0,0,32,chef
273,chef,opscode-pushy-server,chef\opscode-pushy-server\omnibus\.kitchen.yml,<class 'dict'>,4,4,0,0,0,0,0,46,chef
274,chef,supermarket,chef\supermarket\.inch.yml,<class 'dict'>,3,1,0,0,0,0,0,3,chef
275,chef,supermarket,chef\supermarket\.travis.yml,<class 'dict'>,4,10,0,0,0,0,0,176,chef
276,chef,supermarket,chef\supermarket\.expeditor\config.yml,<class 'dict'>,3,9,0,0,0,0,0,78,chef
277,chef,supermarket,chef\supermarket\.expeditor\release.omnibus.yml,<class 'dict'>,3,5,0,0,0,0,0,15,chef
278,chef,supermarket,chef\supermarket\inspec\supermarket-smoke\inspec.yml,<class 'dict'>,2,8,0,0,0,0,0,8,chef
279,chef,supermarket,chef\supermarket\omnibus\.kitchen.yml,<class 'dict'>,4,4,0,0,0,0,0,31,chef
280,chef,supermarket,chef\supermarket\omnibus\cookbooks\omnibus-supermarket\.kitchen.yml,<class 'dict'>,4,5,0,0,0,0,0,32,chef
281,chef,supermarket,chef\supermarket\omnibus\cookbooks\omnibus-supermarket\.rubocop.yml,<class 'dict'>,3,1,0,0,0,0,0,2,chef
282,chef,supermarket,chef\supermarket\omnibus\cookbooks\omnibus-supermarket\test\integration\default\inspec\inspec.yml,<class 'dict'>,2,2,0,0,0,0,0,2,chef
283,chef,supermarket,chef\supermarket\src\supermarket\.rubocop.yml,<class 'dict'>,3,22,0,0,0,0,0,54,chef
284,chef,supermarket,chef\supermarket\src\supermarket\.rubocop_todo.yml,<class 'dict'>,3,18,0,0,0,0,0,162,chef
285,chef,supermarket,chef\supermarket\src\supermarket\docker-compose.yml,<class 'dict'>,4,2,0,0,0,0,0,12,chef
286,chef,supermarket,chef\supermarket\src\supermarket\config\cable.yml,<class 'dict'>,3,3,0,0,0,0,0,9,chef
287,chef,supermarket,chef\supermarket\src\supermarket\config\database.yml,<class 'dict'>,3,3,0,0,0,0,0,16,chef
288,chef,supermarket,chef\supermarket\src\supermarket\config\license_finder.yml,<class 'dict'>,2,4,0,0,0,0,0,11,chef
289,chef,supermarket,chef\supermarket\src\supermarket\config\secrets.yml,<class 'dict'>,3,3,0,0,0,0,0,22,chef
